timestamp,edge_id
2015-09-13T06:00:00,1429517742_1429517970_0
2015-09-13T06:00:00,1429517742_2133885462_0
2015-09-13T06:00:00,1429517799_1429518247_0
2015-09-13T06:00:00,1429517799_2133885462_0
2015-09-13T06:00:00,1429517970_1429517742_0
2015-09-13T06:00:00,1429518247_1429517799_0
2015-09-13T06:00:00,1429518247_1429518253_0
2015-09-13T06:00:00,1429518247_1429518435_0
2015-09-13T06:00:00,1429518253_1429518247_0
2015-09-13T06:00:00,1429518435_1429518247_0
2015-09-13T06:00:00,1429518435_1429518539_0
2015-09-13T06:00:00,1429518435_1429519075_0
2015-09-13T06:00:00,1429518539_1429518435_0
2015-09-13T06:00:00,1429518971_2087802561_0
2015-09-13T06:00:00,1429519075_1429518435_0
2015-09-13T06:00:00,1429519075_1429519114_0
2015-09-13T06:00:00,1429519075_1429519676_0
2015-09-13T06:00:00,1429519114_1429519075_0
2015-09-13T06:00:00,1429519676_1429519075_0
2015-09-13T06:00:00,1429519676_1695391453_0
2015-09-13T06:00:00,1429601767_1429509819_0
2015-09-13T06:00:00,1429601768_1429510581_0
2015-09-13T06:00:00,1429603185_11224417367_0
2015-09-13T06:00:00,1429603185_1429508216_0
2015-09-13T06:00:00,1429603188_1429510234_0
2015-09-13T06:00:00,1429603194_309907072_0
2015-09-13T06:00:00,1429603194_3737554078_0
2015-09-13T06:00:00,1429603198_1429517718_0
2015-09-13T06:00:00,1429603198_1695391443_0
2015-09-13T06:00:00,1429603198_534523169_0
2015-09-13T06:00:00,1429603199_2087802561_0
2015-09-13T06:00:00,1429603200_1429603199_0
2015-09-13T06:00:00,1429734356_3747620858_0
2015-09-13T06:00:00,1429734699_3748708411_0
2015-09-13T06:00:00,1429734951_2087802417_0
2015-09-13T06:00:00,1429734951_3747375119_0
2015-09-13T06:00:00,1429735478_1429735875_0
2015-09-13T06:00:00,1429735654_1429735959_0
2015-09-13T06:00:00,1429735654_3756986109_0
2015-09-13T06:00:00,1429735654_710666302_0
2015-09-13T06:00:00,1429735875_1429735478_0
2015-09-13T06:00:00,1429735875_1429737909_0
2015-09-13T06:00:00,1429735887_3756986109_0
2015-09-13T06:00:00,1429735959_1429735654_0
2015-09-13T06:00:00,1429735990_3747375383_0
2015-09-13T06:00:00,1429736262_1429736355_0
2015-09-13T06:00:00,1429736355_1429736262_0
2015-09-13T06:00:00,1429736355_3747375406_0
2015-09-13T06:00:00,1429736355_3747375410_0
2015-09-13T06:00:00,1429736542_3747375410_0
2015-09-13T06:00:00,1429736623_3752549349_0
2015-09-13T06:00:00,1429736702_1429736779_0
2015-09-13T06:00:00,1429736779_1429736702_0
2015-09-13T06:00:00,1429737511_2088132409_0
2015-09-13T06:00:00,1429737537_1429737630_0
2015-09-13T06:00:00,1429737537_1429737846_0
2015-09-13T06:00:00,1429737537_2088132409_0
2015-09-13T06:00:00,1429737537_3752533684_0
2015-09-13T06:00:00,1429737630_1429737537_0
2015-09-13T06:00:00,1429737846_1429737537_0
2015-09-13T06:00:00,1429737901_2088132409_0
2015-09-13T06:00:00,1429737909_1429735875_0
2015-09-13T06:00:00,1429737909_1429738005_0
2015-09-13T06:00:00,1429737937_1429738005_0
2015-09-13T06:00:00,1429737937_1429738132_0
2015-09-13T06:00:00,1429738005_1429737909_0
2015-09-13T06:00:00,1429738005_1429737937_0
2015-09-13T06:00:00,1429738132_1429737937_0
2015-09-13T06:00:00,1429738132_1429738155_0
2015-09-13T06:00:00,1429738132_3737636974_0
2015-09-13T06:00:00,1429738132_3741280747_0
2015-09-13T06:00:00,1429738155_1429738132_0
2015-09-13T06:00:00,1429738155_3737636974_0
2015-09-13T06:00:00,1429738300_1429738829_0
2015-09-13T06:00:00,1429738659_1429739216_0
2015-09-13T06:00:00,1429738749_1429738829_0
2015-09-13T06:00:00,1429738749_1429739216_0
2015-09-13T06:00:00,1429738749_3737636974_0
2015-09-13T06:00:00,1429738829_1429738300_0
2015-09-13T06:00:00,1429738829_1429738749_0
2015-09-13T06:00:00,1429738829_1429739331_0
2015-09-13T06:00:00,1429739216_1429738659_0
2015-09-13T06:00:00,1429739216_1429738749_0
2015-09-13T06:00:00,1429739216_1429739417_0
2015-09-13T06:00:00,1429739331_1429738829_0
2015-09-13T06:00:00,1429739386_1429739401_0
2015-09-13T06:00:00,1429739386_1429739562_0
2015-09-13T06:00:00,1429739401_1429739386_0
2015-09-13T06:00:00,1429739401_1429739414_0
2015-09-13T06:00:00,1429739401_1429740881_0
2015-09-13T06:00:00,1429739401_4813674704_0
2015-09-13T06:00:00,1429739414_1429739401_0
2015-09-13T06:00:00,1429739417_1429739216_0
2015-09-13T06:00:00,1429739562_1429739386_0
2015-09-13T06:00:00,1429739562_4813682808_0
2015-09-13T06:00:00,1429740533_1429740547_0
2015-09-13T06:00:00,1429740533_1429741084_0
2015-09-13T06:00:00,1429740547_1429740533_0
2015-09-13T06:00:00,1429740881_1429739401_0
2015-09-13T06:00:00,1429741084_1429740533_0
2015-09-13T06:00:00,1429741596_1429743448_0
2015-09-13T06:00:00,1429741596_519670177_0
2015-09-13T06:00:00,1429741827_1429742127_0
2015-09-13T06:00:00,1429742127_1429741827_0
2015-09-13T06:00:00,1429743448_1429741596_0
2015-09-13T06:00:00,1429743448_1429743799_0
2015-09-13T06:00:00,1429743668_3749239647_0
2015-09-13T06:00:00,1429743799_1429743448_0
2015-09-13T06:00:00,1429743799_1433457896_0
2015-09-13T06:00:00,1429743799_3749239653_0
2015-09-13T06:00:00,1429744122_3749239647_0
2015-09-13T06:00:00,1429744173_1429744222_0
2015-09-13T06:00:00,1429744222_1429744173_0
2015-09-13T06:00:00,1429744222_1429745011_0
2015-09-13T06:00:00,1429744222_3749239653_0
2015-09-13T06:00:00,1429744222_519670283_0
2015-09-13T06:00:00,1429744550_3745454662_0
2015-09-13T06:00:00,1429744883_3745454662_0
2015-09-13T06:00:00,1429745011_1429744222_0
2015-09-13T06:00:00,1429745378_2087036175_0
2015-09-13T06:00:00,1429772988_5287033155_0
2015-09-13T06:00:00,1429772988_5287133086_0
2015-09-13T06:00:00,1429772988_546648486_0
2015-09-13T06:00:00,1429773003_3747375339_0
2015-09-13T06:00:00,1429773013_5287133085_0
2015-09-13T06:00:00,1429773021_3747375339_0
2015-09-13T06:00:00,1429773031_3747375379_0
2015-09-13T06:00:00,1429773031_3747375383_0
2015-09-13T06:00:00,1429773037_3747375400_0
2015-09-13T06:00:00,1429773045_3747375410_0
2015-09-13T06:00:00,1429787826_271723754_0
2015-09-13T06:00:00,1429787826_3748708636_0
2015-09-13T06:00:00,1429787831_1429787826_0
2015-09-13T06:00:00,1429787841_1429787845_0
2015-09-13T06:00:00,1429787845_1429787841_0
2015-09-13T06:00:00,1429787849_2087802506_0
2015-09-13T06:00:00,1429797513_4813644170_0
2015-09-13T06:00:00,1433457896_1429743799_0
2015-09-13T06:00:00,1433457901_1433457904_0
2015-09-13T06:00:00,1433457901_519670283_0
2015-09-13T06:00:00,1433457904_1433457901_0
2015-09-13T06:00:00,1695391443_1429517145_0
2015-09-13T06:00:00,1695391443_1429603198_0
2015-09-13T06:00:00,1695391443_1695391453_0
2015-09-13T06:00:00,1695391453_1429519676_0
2015-09-13T06:00:00,1695391453_6126186607_0
2015-09-13T06:00:00,1877020712_1429463900_0
2015-09-13T06:00:00,2087036175_1429745378_0
2015-09-13T06:00:00,2087036236_2087802537_0
2015-09-13T06:00:00,2087565163_1695391443_0
2015-09-13T06:00:00,2087802386_3746525689_0
2015-09-13T06:00:00,2087802386_3746541388_0
2015-09-13T06:00:00,2087802386_546648488_0
2015-09-13T06:00:00,2087802417_1429734951_0
2015-09-13T06:00:00,2087802430_9139163479_0
2015-09-13T06:00:00,2087802506_1429787849_0
2015-09-13T06:00:00,2087802537_1429510282_0
2015-09-13T06:00:00,2087802537_2087036236_0
2015-09-13T06:00:00,2087802551_2087565163_0
2015-09-13T06:00:00,2087802561_1429518971_0
2015-09-13T06:00:00,2087802561_1429603198_0
2015-09-13T06:00:00,2087802667_1429490904_0
2015-09-13T06:00:00,2087802667_2087802412_0
2015-09-13T06:00:00,2087802667_3746859157_0
2015-09-13T06:00:00,2088132409_1429737511_0
2015-09-13T06:00:00,2088132409_1429737537_0
2015-09-13T06:00:00,2088132409_1429737901_0
2015-09-13T06:00:00,2133885462_1429517125_0
2015-09-13T06:00:00,2133885462_1429517742_0
2015-09-13T06:00:00,2133885462_1429517799_0
2015-09-13T06:00:00,2226861268_3193833786_0
2015-09-13T06:00:00,2604149086_4706387343_0
2015-09-13T06:00:00,2604149093_4706387343_0
2015-09-13T06:00:00,271723754_3748708635_0
2015-09-13T06:00:00,271723754_519670173_0
2015-09-13T06:00:00,309907072_3737554078_0
2015-09-13T06:00:00,309908265_4679390764_0
2015-09-13T06:00:00,3193833786_2226861268_0
2015-09-13T06:00:00,3279858779_1429463900_0
2015-09-13T06:00:00,3737483762_4825104703_0
2015-09-13T06:00:00,3737554078_1429603194_0
2015-09-13T06:00:00,3737554078_309907072_0
2015-09-13T06:00:00,3737554078_519683417_0
2015-09-13T06:00:00,3737554091_3737554092_0
2015-09-13T06:00:00,3737554092_3737554091_0
2015-09-13T06:00:00,3737636974_1429738132_0
2015-09-13T06:00:00,3737636974_1429738155_0
2015-09-13T06:00:00,3737636974_1429738749_0
2015-09-13T06:00:00,3738976131_3738976215_0
2015-09-13T06:00:00,3738976215_3738976131_0
2015-09-13T06:00:00,3740799962_8215549940_0
2015-09-13T06:00:00,3741280747_1429738132_0
2015-09-13T06:00:00,3745454662_1429744550_0
2015-09-13T06:00:00,3745454662_1429744883_0
2015-09-13T06:00:00,3745454662_3745454664_0
2015-09-13T06:00:00,3745454664_3745454662_0
2015-09-13T06:00:00,3745754337_1429463923_0
2015-09-13T06:00:00,3745754337_3745754345_0
2015-09-13T06:00:00,3745754345_1429463900_0
2015-09-13T06:00:00,3745754345_3745754337_0
2015-09-13T06:00:00,3745754351_3745754360_0
2015-09-13T06:00:00,3745754351_3746011759_0
2015-09-13T06:00:00,3745754360_3745754351_0
2015-09-13T06:00:00,3745754363_3746525640_0
2015-09-13T06:00:00,3746011552_1429490818_0
2015-09-13T06:00:00,3746011615_3746011552_0
2015-09-13T06:00:00,3746011615_3746011765_0
2015-09-13T06:00:00,3746011620_1429463587_0
2015-09-13T06:00:00,3746011620_6920398816_0
2015-09-13T06:00:00,3746011759_3745754351_0
2015-09-13T06:00:00,3746011765_3746011615_0
2015-09-13T06:00:00,3746011765_3749321161_0
2015-09-13T06:00:00,3746011787_3746011791_0
2015-09-13T06:00:00,3746011791_1429490840_0
2015-09-13T06:00:00,3746011791_3746011787_0
2015-09-13T06:00:00,3746011791_3749321160_0
2015-09-13T06:00:00,3746011809_3746011815_0
2015-09-13T06:00:00,3746011809_3746011829_0
2015-09-13T06:00:00,3746011815_3746011809_0
2015-09-13T06:00:00,3746011815_3746011825_0
2015-09-13T06:00:00,3746011815_3746011833_0
2015-09-13T06:00:00,3746011821_3746011829_0
2015-09-13T06:00:00,3746011821_3746011835_0
2015-09-13T06:00:00,3746011825_3746011815_0
2015-09-13T06:00:00,3746011829_3746011809_0
2015-09-13T06:00:00,3746011829_3746011821_0
2015-09-13T06:00:00,3746011829_3746011831_0
2015-09-13T06:00:00,3746011829_3746011844_0
2015-09-13T06:00:00,3746011831_3746011829_0
2015-09-13T06:00:00,3746011833_1429465115_0
2015-09-13T06:00:00,3746011833_3746011815_0
2015-09-13T06:00:00,3746011835_3746011821_0
2015-09-13T06:00:00,3746011835_3746011844_0
2015-09-13T06:00:00,3746011835_3746011846_0
2015-09-13T06:00:00,3746011838_1429465115_0
2015-09-13T06:00:00,3746011844_3746011829_0
2015-09-13T06:00:00,3746011844_3746011835_0
2015-09-13T06:00:00,3746011844_3746011853_0
2015-09-13T06:00:00,3746011846_11686377826_0
2015-09-13T06:00:00,3746011846_3746011835_0
2015-09-13T06:00:00,3746011846_3746011853_0
2015-09-13T06:00:00,3746011846_3746011856_0
2015-09-13T06:00:00,3746011853_3746011844_0
2015-09-13T06:00:00,3746011853_3746011846_0
2015-09-13T06:00:00,3746011853_3746011862_0
2015-09-13T06:00:00,3746011853_3746011864_0
2015-09-13T06:00:00,3746011856_3746011846_0
2015-09-13T06:00:00,3746011856_3746011862_0
2015-09-13T06:00:00,3746011856_3746011875_0
2015-09-13T06:00:00,3746011861_1429465115_0
2015-09-13T06:00:00,3746011861_3746011870_0
2015-09-13T06:00:00,3746011862_3746011853_0
2015-09-13T06:00:00,3746011862_3746011856_0
2015-09-13T06:00:00,3746011864_1429465115_0
2015-09-13T06:00:00,3746011864_3746011853_0
2015-09-13T06:00:00,3746011864_3746011873_0
2015-09-13T06:00:00,3746011870_3746011861_0
2015-09-13T06:00:00,3746011870_3746011873_0
2015-09-13T06:00:00,3746011873_3746011864_0
2015-09-13T06:00:00,3746011873_3746011870_0
2015-09-13T06:00:00,3746011873_3746011889_0
2015-09-13T06:00:00,3746011875_3746011856_0
2015-09-13T06:00:00,3746011875_3746011886_0
2015-09-13T06:00:00,3746011876_3746011887_0
2015-09-13T06:00:00,3746011879_1429465402_0
2015-09-13T06:00:00,3746011886_3746011875_0
2015-09-13T06:00:00,3746011886_3746011887_0
2015-09-13T06:00:00,3746011886_3746011901_0
2015-09-13T06:00:00,3746011887_3746011876_0
2015-09-13T06:00:00,3746011887_3746011886_0
2015-09-13T06:00:00,3746011887_3746011919_0
2015-09-13T06:00:00,3746011889_1429465402_0
2015-09-13T06:00:00,3746011889_3746011873_0
2015-09-13T06:00:00,3746011889_3746011900_0
2015-09-13T06:00:00,3746011896_3749914520_0
2015-09-13T06:00:00,3746011900_3746011889_0
2015-09-13T06:00:00,3746011900_3746011920_0
2015-09-13T06:00:00,3746011901_3746011886_0
2015-09-13T06:00:00,3746011901_3746011957_0
2015-09-13T06:00:00,3746011914_3746011963_0
2015-09-13T06:00:00,3746011914_3746011972_0
2015-09-13T06:00:00,3746011919_1429490846_0
2015-09-13T06:00:00,3746011919_3746011887_0
2015-09-13T06:00:00,3746011919_3746011962_0
2015-09-13T06:00:00,3746011920_1429466061_0
2015-09-13T06:00:00,3746011920_3746011900_0
2015-09-13T06:00:00,3746011920_3746011925_0
2015-09-13T06:00:00,3746011921_1429466061_0
2015-09-13T06:00:00,3746011921_3749914520_0
2015-09-13T06:00:00,3746011921_4679391117_0
2015-09-13T06:00:00,3746011925_3746011920_0
2015-09-13T06:00:00,3746011925_3746011926_0
2015-09-13T06:00:00,3746011925_3746011992_0
2015-09-13T06:00:00,3746011926_3746011925_0
2015-09-13T06:00:00,3746011926_3749914519_0
2015-09-13T06:00:00,3746011957_3746011901_0
2015-09-13T06:00:00,3746011957_3746516821_0
2015-09-13T06:00:00,3746011957_3746516823_0
2015-09-13T06:00:00,3746011962_11750460434_0
2015-09-13T06:00:00,3746011962_3746011919_0
2015-09-13T06:00:00,3746011962_3749914520_0
2015-09-13T06:00:00,3746011963_11750460434_0
2015-09-13T06:00:00,3746011963_3746011914_0
2015-09-13T06:00:00,3746011963_3746011972_0
2015-09-13T06:00:00,3746011963_3746011984_0
2015-09-13T06:00:00,3746011968_1429466061_0
2015-09-13T06:00:00,3746011968_3746011983_0
2015-09-13T06:00:00,3746011968_3746012009_0
2015-09-13T06:00:00,3746011972_3746011914_0
2015-09-13T06:00:00,3746011972_3746011963_0
2015-09-13T06:00:00,3746011983_11750460434_0
2015-09-13T06:00:00,3746011983_3746011968_0
2015-09-13T06:00:00,3746011983_3746011984_0
2015-09-13T06:00:00,3746011984_1429466810_0
2015-09-13T06:00:00,3746011984_3746011963_0
2015-09-13T06:00:00,3746011984_3746011983_0
2015-09-13T06:00:00,3746011987_3746012008_0
2015-09-13T06:00:00,3746011992_3746011925_0
2015-09-13T06:00:00,3746011992_3746012009_0
2015-09-13T06:00:00,3746011995_3746012008_0
2015-09-13T06:00:00,3746012008_3746011987_0
2015-09-13T06:00:00,3746012008_3746011995_0
2015-09-13T06:00:00,3746012008_3746525636_0
2015-09-13T06:00:00,3746012009_3746011968_0
2015-09-13T06:00:00,3746012009_3746011992_0
2015-09-13T06:00:00,3746012009_4677599556_0
2015-09-13T06:00:00,3746012015_4677599557_0
2015-09-13T06:00:00,3746012015_5290848857_0
2015-09-13T06:00:00,3746012030_1429466810_0
2015-09-13T06:00:00,3746012030_3746012032_0
2015-09-13T06:00:00,3746012041_3746012030_0
2015-09-13T06:00:00,3746012041_3747347319_0
2015-09-13T06:00:00,3746516806_3746516807_0
2015-09-13T06:00:00,3746516807_309908265_0
2015-09-13T06:00:00,3746516807_3746516806_0
2015-09-13T06:00:00,3746516821_3746011957_0
2015-09-13T06:00:00,3746516821_3746516822_0
2015-09-13T06:00:00,3746516821_3746525630_0
2015-09-13T06:00:00,3746516822_3746516821_0
2015-09-13T06:00:00,3746516823_3746011957_0
2015-09-13T06:00:00,3746525630_3746516821_0
2015-09-13T06:00:00,3746525630_3749321190_0
2015-09-13T06:00:00,3746525634_3746525636_0
2015-09-13T06:00:00,3746525634_3746525640_0
2015-09-13T06:00:00,3746525634_3749321190_0
2015-09-13T06:00:00,3746525636_1429466810_0
2015-09-13T06:00:00,3746525636_3746012008_0
2015-09-13T06:00:00,3746525636_3746525634_0
2015-09-13T06:00:00,3746525640_1429467085_0
2015-09-13T06:00:00,3746525640_3745754363_0
2015-09-13T06:00:00,3746525640_3746525634_0
2015-09-13T06:00:00,3746525644_3749321202_0
2015-09-13T06:00:00,3746525649_2087802376_0
2015-09-13T06:00:00,3746525649_3749321201_0
2015-09-13T06:00:00,3746525656_3749321202_0
2015-09-13T06:00:00,3746525661_3746525686_0
2015-09-13T06:00:00,3746525665_3746525644_0
2015-09-13T06:00:00,3746525667_3746525677_0
2015-09-13T06:00:00,3746525673_2087802386_0
2015-09-13T06:00:00,3746525676_3746525687_0
2015-09-13T06:00:00,3746525677_3746525667_0
2015-09-13T06:00:00,3746525677_4530365248_0
2015-09-13T06:00:00,3746525677_546648488_0
2015-09-13T06:00:00,3746525686_3746525661_0
2015-09-13T06:00:00,3746525687_3746525676_0
2015-09-13T06:00:00,3746525689_2087802386_0
2015-09-13T06:00:00,3746525689_3747375039_0
2015-09-13T06:00:00,3746541388_3746541397_0
2015-09-13T06:00:00,3746541388_3746541399_0
2015-09-13T06:00:00,3746541397_2087802667_0
2015-09-13T06:00:00,3746541399_3746541388_0
2015-09-13T06:00:00,3746541399_3746541403_0
2015-09-13T06:00:00,3746541399_3747375039_0
2015-09-13T06:00:00,3746541403_3746541399_0
2015-09-13T06:00:00,3746541403_3746541420_0
2015-09-13T06:00:00,3746541403_6920395480_0
2015-09-13T06:00:00,3746541413_3756979638_0
2015-09-13T06:00:00,3746541420_3746541403_0
2015-09-13T06:00:00,3746859157_2087802667_0
2015-09-13T06:00:00,3747347319_3746012041_0
2015-09-13T06:00:00,3747347319_3747347321_0
2015-09-13T06:00:00,3747347319_534537489_0
2015-09-13T06:00:00,3747347321_3747347319_0
2015-09-13T06:00:00,3747375039_3746525689_0
2015-09-13T06:00:00,3747375039_3746541399_0
2015-09-13T06:00:00,3747375039_3747375050_0
2015-09-13T06:00:00,3747375047_1429490889_0
2015-09-13T06:00:00,3747375050_3747375039_0
2015-09-13T06:00:00,3747375080_1429490894_0
2015-09-13T06:00:00,3747375109_3747375118_0
2015-09-13T06:00:00,3747375118_3747375109_0
2015-09-13T06:00:00,3747375119_1429734951_0
2015-09-13T06:00:00,3747375331_3747375339_0
2015-09-13T06:00:00,3747375339_1429773003_0
2015-09-13T06:00:00,3747375339_1429773021_0
2015-09-13T06:00:00,3747375339_3747375331_0
2015-09-13T06:00:00,3747375339_3747375341_0
2015-09-13T06:00:00,3747375341_3747375339_0
2015-09-13T06:00:00,3747375341_3747375341_0
2015-09-13T06:00:00,3747375341_3747375341_1
2015-09-13T06:00:00,3747375379_1429773031_0
2015-09-13T06:00:00,3747375379_3747621057_0
2015-09-13T06:00:00,3747375379_3756986109_0
2015-09-13T06:00:00,3747375383_1429735990_0
2015-09-13T06:00:00,3747375383_1429773031_0
2015-09-13T06:00:00,3747375383_3747375401_0
2015-09-13T06:00:00,3747375400_1429773037_0
2015-09-13T06:00:00,3747375400_3747375401_0
2015-09-13T06:00:00,3747375400_3747375406_0
2015-09-13T06:00:00,3747375401_3747375383_0
2015-09-13T06:00:00,3747375401_3747375400_0
2015-09-13T06:00:00,3747375401_3747375402_0
2015-09-13T06:00:00,3747375401_3747375407_0
2015-09-13T06:00:00,3747375402_3747375401_0
2015-09-13T06:00:00,3747375406_1429736355_0
2015-09-13T06:00:00,3747375406_3747375400_0
2015-09-13T06:00:00,3747375406_3747375407_0
2015-09-13T06:00:00,3747375406_3747375415_0
2015-09-13T06:00:00,3747375407_3747375401_0
2015-09-13T06:00:00,3747375407_3747375406_0
2015-09-13T06:00:00,3747375407_3747375411_0
2015-09-13T06:00:00,3747375407_3752549329_0
2015-09-13T06:00:00,3747375410_1429736355_0
2015-09-13T06:00:00,3747375410_1429736542_0
2015-09-13T06:00:00,3747375410_1429773045_0
2015-09-13T06:00:00,3747375410_3747375413_0
2015-09-13T06:00:00,3747375411_3747375407_0
2015-09-13T06:00:00,3747375413_3747375410_0
2015-09-13T06:00:00,3747375415_3747375406_0
2015-09-13T06:00:00,3747620858_1429734356_0
2015-09-13T06:00:00,3747620858_5287033155_0
2015-09-13T06:00:00,3747620858_5287133085_0
2015-09-13T06:00:00,3747621057_3747375379_0
2015-09-13T06:00:00,3747917525_1429508811_0
2015-09-13T06:00:00,3748708338_3748708359_0
2015-09-13T06:00:00,3748708344_1429490904_0
2015-09-13T06:00:00,3748708354_3748708391_0
2015-09-13T06:00:00,3748708356_3748708406_0
2015-09-13T06:00:00,3748708359_3748708338_0
2015-09-13T06:00:00,3748708388_1429490904_0
2015-09-13T06:00:00,3748708391_3748708354_0
2015-09-13T06:00:00,3748708406_3748708356_0
2015-09-13T06:00:00,3748708411_1429734699_0
2015-09-13T06:00:00,3748708413_3748708423_0
2015-09-13T06:00:00,3748708423_3748708413_0
2015-09-13T06:00:00,3748708423_3748708472_0
2015-09-13T06:00:00,3748708427_6920228196_0
2015-09-13T06:00:00,3748708472_3748708423_0
2015-09-13T06:00:00,3748708472_3749595514_0
2015-09-13T06:00:00,3748708536_3748708589_0
2015-09-13T06:00:00,3748708562_3748708606_0
2015-09-13T06:00:00,3748708586_3748708589_0
2015-09-13T06:00:00,3748708586_3748708606_0
2015-09-13T06:00:00,3748708586_3748708636_0
2015-09-13T06:00:00,3748708589_3748708536_0
2015-09-13T06:00:00,3748708589_3748708586_0
2015-09-13T06:00:00,3748708589_3748708635_0
2015-09-13T06:00:00,3748708589_3749595489_0
2015-09-13T06:00:00,3748708606_3748708562_0
2015-09-13T06:00:00,3748708606_3748708586_0
2015-09-13T06:00:00,3748708606_3756652968_0
2015-09-13T06:00:00,3748708635_271723754_0
2015-09-13T06:00:00,3748708635_3748708589_0
2015-09-13T06:00:00,3748708635_3748708636_0
2015-09-13T06:00:00,3748708636_1429787826_0
2015-09-13T06:00:00,3748708636_3748708586_0
2015-09-13T06:00:00,3748708636_3748708635_0
2015-09-13T06:00:00,3748708636_3756652968_0
2015-09-13T06:00:00,3749239647_1429743668_0
2015-09-13T06:00:00,3749239647_1429744122_0
2015-09-13T06:00:00,3749239647_3749239653_0
2015-09-13T06:00:00,3749239653_1429743799_0
2015-09-13T06:00:00,3749239653_1429744222_0
2015-09-13T06:00:00,3749239653_3749239647_0
2015-09-13T06:00:00,3749321160_3746011791_0
2015-09-13T06:00:00,3749321160_3749321161_0
2015-09-13T06:00:00,3749321160_6920398815_0
2015-09-13T06:00:00,3749321161_3746011765_0
2015-09-13T06:00:00,3749321161_3749321160_0
2015-09-13T06:00:00,3749321161_4679390763_0
2015-09-13T06:00:00,3749321185_3749321202_0
2015-09-13T06:00:00,3749321190_3746525630_0
2015-09-13T06:00:00,3749321190_3746525634_0
2015-09-13T06:00:00,3749321190_3749321193_0
2015-09-13T06:00:00,3749321193_3749321190_0
2015-09-13T06:00:00,3749321201_3746525649_0
2015-09-13T06:00:00,3749321201_3749321205_0
2015-09-13T06:00:00,3749321202_3746525644_0
2015-09-13T06:00:00,3749321202_3746525656_0
2015-09-13T06:00:00,3749321202_3749321185_0
2015-09-13T06:00:00,3749321205_3749321201_0
2015-09-13T06:00:00,3749321205_3749321206_0
2015-09-13T06:00:00,3749321205_3749321208_0
2015-09-13T06:00:00,3749321206_3749321205_0
2015-09-13T06:00:00,3749321206_3749321208_0
2015-09-13T06:00:00,3749321207_3749321208_0
2015-09-13T06:00:00,3749321208_3749321205_0
2015-09-13T06:00:00,3749321208_3749321206_0
2015-09-13T06:00:00,3749321208_3749321207_0
2015-09-13T06:00:00,3749595453_1429734699_0
2015-09-13T06:00:00,3749595453_3749595509_0
2015-09-13T06:00:00,3749595489_3748708589_0
2015-09-13T06:00:00,3749595492_11111740023_0
2015-09-13T06:00:00,3749595506_3749595509_0
2015-09-13T06:00:00,3749595509_3749595453_0
2015-09-13T06:00:00,3749595509_3749595506_0
2015-09-13T06:00:00,3749595509_3749595514_0
2015-09-13T06:00:00,3749595514_3748708472_0
2015-09-13T06:00:00,3749595514_3749595509_0
2015-09-13T06:00:00,3749914519_3746011926_0
2015-09-13T06:00:00,3749914520_3746011896_0
2015-09-13T06:00:00,3749914520_3746011921_0
2015-09-13T06:00:00,3749914520_3746011962_0
2015-09-13T06:00:00,3752533684_1429737537_0
2015-09-13T06:00:00,3752549329_3747375407_0
2015-09-13T06:00:00,3752549333_3752549338_0
2015-09-13T06:00:00,3752549338_3752549333_0
2015-09-13T06:00:00,3752549338_3752549349_0
2015-09-13T06:00:00,3752549349_1429736623_0
2015-09-13T06:00:00,3752549349_3752549338_0
2015-09-13T06:00:00,3752549349_3752549366_0
2015-09-13T06:00:00,3752549357_3752549372_0
2015-09-13T06:00:00,3752549360_3752549373_0
2015-09-13T06:00:00,3752549364_3752549373_0
2015-09-13T06:00:00,3752549366_3752549349_0
2015-09-13T06:00:00,3752549369_3752549376_0
2015-09-13T06:00:00,3752549370_3752549371_0
2015-09-13T06:00:00,3752549371_3752549370_0
2015-09-13T06:00:00,3752549371_3752549372_0
2015-09-13T06:00:00,3752549371_3752549376_0
2015-09-13T06:00:00,3752549372_3752549357_0
2015-09-13T06:00:00,3752549372_3752549371_0
2015-09-13T06:00:00,3752549372_3752549375_0
2015-09-13T06:00:00,3752549373_3752549360_0
2015-09-13T06:00:00,3752549373_3752549364_0
2015-09-13T06:00:00,3752549373_3752549375_0
2015-09-13T06:00:00,3752549375_3752549372_0
2015-09-13T06:00:00,3752549375_3752549373_0
2015-09-13T06:00:00,3752549375_3752549377_0
2015-09-13T06:00:00,3752549376_3752549369_0
2015-09-13T06:00:00,3752549376_3752549371_0
2015-09-13T06:00:00,3752549376_3752549381_0
2015-09-13T06:00:00,3752549377_3752549375_0
2015-09-13T06:00:00,3752549381_3752549376_0
2015-09-13T06:00:00,3756652968_3748708606_0
2015-09-13T06:00:00,3756652968_3748708636_0
2015-09-13T06:00:00,3756928150_546648486_0
2015-09-13T06:00:00,3756979638_3746541413_0
2015-09-13T06:00:00,3756986109_1429735654_0
2015-09-13T06:00:00,3756986109_1429735887_0
2015-09-13T06:00:00,3756986109_3747375379_0
2015-09-13T06:00:00,4530365248_3746525677_0
2015-09-13T06:00:00,4623534403_1429511443_0
2015-09-13T06:00:00,4623534403_1429511893_0
2015-09-13T06:00:00,4623534403_4623534405_0
2015-09-13T06:00:00,4623534405_4623534403_0
2015-09-13T06:00:00,4677599556_3746012009_0
2015-09-13T06:00:00,4677599559_11686377805_0
2015-09-13T06:00:00,4677599559_4677599562_0
2015-09-13T06:00:00,4677599562_4677599559_0
